"year","Mortality.x","Mortality.y","Mortality.x.x","Mortality.y.y","ISO"
2006,32.3,26.6,17.7,82,NA
2007,30.9,25.5,17.1,77,NA
2008,29.5,24.4,16.5,69,NA
2009,28.3,23.5,15.8,66,NA
2010,27.3,22.7,15.3,63,NA
2011,26.6,22.1,14.8,61,NA
2012,26.7,21.8,14.4,60,NA
2013,26.4,21.4,13.9,59,NA
2014,25.7,20.8,13.5,61,NA
2015,24.9,20.3,13.1,59,NA
2016,24.2,19.7,12.8,58,NA
2017,22.9,19,12.6,57,NA
2018,22.5,18.6,12.4,NA,NA
2019,21.9,18.2,12.1,NA,NA
2000,28.4,23.8,14.4,55,"MEX"
2001,27.1,22.8,13.4,55,"MEX"
2002,26,21.9,12.4,56,"MEX"
2003,24.9,21,11.4,55,"MEX"
2004,23.9,20.2,10.5,54,"MEX"
2005,22.9,19.5,9.9,54,"MEX"
2006,22.1,18.8,9.4,51,"MEX"
2007,21.3,18.2,9.3,49,"MEX"
2008,20.6,17.6,9.2,49,"MEX"
2009,19.9,17,9.1,51,"MEX"
2010,19.2,16.4,9,46,"MEX"
2011,18.5,15.9,8.9,43,"MEX"
2012,17.9,15.4,8.7,41,"MEX"
2013,17.3,14.9,8.5,39,"MEX"
2014,16.8,14.4,8.3,38,"MEX"
2015,16.2,13.9,8.3,36,"MEX"
2016,15.7,13.5,8.4,34,"MEX"
2017,15.2,13,8.6,33,"MEX"
2018,14.6,12.6,8.7,NA,"MEX"
2019,14.1,12.2,8.6,NA,"MEX"
2000,42,33.9,18.8,NA,"MHL"
2001,42.1,33.9,18.9,NA,"MHL"
2002,41.9,33.8,18.8,NA,"MHL"
2003,41.7,33.6,18.7,NA,"MHL"
2004,41.3,33.4,18.6,NA,"MHL"
2005,41,33.2,18.5,NA,"MHL"
2006,40.6,32.9,18.3,NA,"MHL"
2007,40.2,32.6,18.2,NA,"MHL"
2008,39.8,32.3,18.1,NA,"MHL"
2009,39.4,32,18,NA,"MHL"
2010,39,31.7,17.8,NA,"MHL"
2011,38.6,31.4,17.6,NA,"MHL"
2012,37.9,30.9,17.4,NA,"MHL"
2013,37.2,30.4,17.2,NA,"MHL"
2014,36.3,29.7,16.9,NA,"MHL"
2015,35.4,29.1,16.5,NA,"MHL"
2016,34.4,28.4,16,NA,"MHL"
2017,33.5,27.7,15.6,NA,"MHL"
2018,32.5,26.9,15.1,NA,"MHL"
2019,31.6,26.3,14.7,NA,"MHL"
2000,73.08377901,52.72909074,31.98545078,301,NA
2001,70.40124372,50.8974641,30.9506499,295,NA
2002,67.6892745,49.04544527,29.8934216,287,NA
2003,65.04212371,47.26350136,28.85168633,280,NA
2004,62.81456821,45.6290176,27.81472139,271,NA
2005,59.93963966,43.7785202,26.86173307,260,NA
2006,57.49398368,42.13070038,25.91191994,250,NA
2007,55.11682837,40.51744326,25.03223046,240,NA
2008,53.06563683,39.04499472,24.20986961,232,NA
2009,50.53225998,37.41888375,23.36452252,225,NA
2010,48.70993528,36.08283758,22.55927886,217,NA
2011,46.38490123,34.63683027,21.7863452,210,NA
2012,44.55056711,33.37974699,21.07985563,204,NA
2013,42.86177391,32.21318848,20.40215676,199,NA
2014,41.3276083,31.14696198,19.75541158,195,NA
2015,39.90577773,30.11146991,19.18005868,190,NA
2016,38.61957468,29.20574848,18.67505012,186,NA
2017,37.35305903,28.28940245,18.14233133,184,NA
2018,36.1300909,27.42020227,17.65926561,NA,NA
2019,35.03992027,26.61588924,17.1073365,NA,NA
2000,16,14.3,9.6,13,"MKD"
2001,14.8,13.2,9,12,"MKD"
2002,14.3,12.8,8.9,12,"MKD"
2003,14.4,12.8,9,10,"MKD"
2004,14.3,12.7,9,11,"MKD"
2005,13.7,12.2,8.7,10,"MKD"
2006,13,11.5,8.4,10,"MKD"
2007,12.3,10.9,8.1,10,"MKD"
2008,11.7,10.3,7.8,8,"MKD"
2009,11,9.7,7.4,8,"MKD"
2010,10.4,9.2,7,8,"MKD"
2011,10,8.8,6.7,8,"MKD"
2012,10.1,9,6.9,8,"MKD"
2013,10.6,9.4,7.4,8,"MKD"
2014,11.2,9.9,7.9,8,"MKD"
2015,11.4,10,8.1,8,"MKD"
2016,10.9,9.6,7.8,8,"MKD"
2017,9.6,8.5,6.8,7,"MKD"
2018,8.1,7.1,5.5,NA,"MKD"
2019,6.8,6,4.5,NA,"MKD"
2000,187.4,101.5,51,836,"MLI"
2001,181.1,98.8,49.3,797,"MLI"
2002,174.7,96.1,47.6,764,"MLI"
2003,168.3,93.3,46.1,739,"MLI"
2004,162.2,90.7,44.7,715,"MLI"
2005,156.4,88.1,43.6,691,"MLI"
2006,150.8,85.7,42.6,675,"MLI"
2007,145.4,83.3,41.7,663,"MLI"
2008,140.2,81.1,40.8,661,"MLI"
2009,135.1,78.8,39.8,661,"MLI"
2010,130.3,76.7,38.9,660,"MLI"
2011,125.6,74.6,38,663,"MLI"
2012,121,72.6,37.1,663,"MLI"
2013,116.6,70.6,36.4,663,"MLI"
2014,112.4,68.7,35.6,642,"MLI"
2015,108.3,66.8,34.9,620,"MLI"
2016,104.5,65.1,34.2,590,"MLI"
2017,100.9,63.4,33.6,562,"MLI"
2018,97.4,61.8,32.9,NA,"MLI"
2019,94.2,60.3,32.3,NA,"MLI"
2000,7.8,6.9,5.2,9,"MLT"
2001,7.5,6.6,5,10,"MLT"
2002,7.3,6.5,4.9,9,"MLT"
2003,7.2,6.3,4.8,10,"MLT"
2004,7.1,6.2,4.7,9,"MLT"
2005,7,6.1,4.6,8,"MLT"
2006,6.9,6,4.5,8,"MLT"
2007,6.8,6,4.5,8,"MLT"
2008,6.8,5.9,4.5,8,"MLT"
2009,6.7,5.9,4.5,7,"MLT"
2010,6.7,5.8,4.4,8,"MLT"
2011,6.6,5.8,4.4,7,"MLT"
2012,6.6,5.8,4.4,7,"MLT"
2013,6.6,5.8,4.4,7,"MLT"
2014,6.6,5.8,4.4,6,"MLT"
2015,6.6,5.7,4.4,7,"MLT"
2016,6.6,5.7,4.4,6,"MLT"
2017,6.6,5.7,4.4,6,"MLT"
2018,6.5,5.7,4.4,NA,"MLT"
2019,6.5,5.7,4.3,NA,"MLT"
2000,89.6,65.4,37.6,340,"MMR"
2001,87.1,63.8,36.6,331,"MMR"
2002,84.7,62.3,35.6,323,"MMR"
2003,82.3,60.7,34.5,314,"MMR"
2004,79.7,59.1,33.6,307,"MMR"
2005,77.2,57.4,32.6,299,"MMR"
2006,74.5,55.8,31.7,293,"MMR"
2007,71.8,54.1,30.9,287,"MMR"
2008,98.4,63.4,30.5,289,"MMR"
2009,66.3,50.5,29.2,274,"MMR"
2010,63.7,48.8,28.5,265,"MMR"
2011,61,47,27.8,259,"MMR"
2012,58.6,45.4,27.1,254,"MMR"
2013,56.2,43.8,26.5,251,"MMR"
2014,54.1,42.3,25.9,247,"MMR"
2015,52.2,41,25.2,246,"MMR"
2016,50.3,39.7,24.6,245,"MMR"
2017,48.5,38.5,24,250,"MMR"
2018,46.8,37.2,23.4,NA,"MMR"
2019,45.2,36.1,22.9,NA,"MMR"
2000,46.00006747,36.73084467,22.70883547,106,NA
2001,43.94049278,35.27154885,22.1332142,101,NA
2002,41.96511133,33.83430893,21.54014093,96,NA
2003,40.06351011,32.45082878,20.94000729,100,NA
2004,38.201573,31.0867918,20.32777134,94,NA
2005,36.44289376,29.78219195,19.69885471,91,NA
2006,34.78565952,28.55968381,19.06039984,91,NA
2007,33.21475408,27.38872277,18.44066036,85,NA
2008,31.77575486,26.27419416,17.77464763,76,NA
2009,30.47367815,25.27833941,17.14297783,72,NA
2010,29.40666035,24.42373425,16.50162154,69,NA
2011,28.61835253,23.74604166,15.98781345,67,NA
2012,28.77428587,23.47459086,15.51534807,65,NA
2013,28.40263345,22.98665648,15.08482139,65,NA
2014,27.72794908,22.43742775,14.61712826,66,NA
2015,26.884952,21.84697142,14.20843591,64,NA
2016,26.09632454,21.27860785,13.89409109,63,NA
2017,24.7156389,20.50700604,13.63961743,62,NA
2018,24.29228152,20.07496815,13.41027829,NA,NA
2019,23.69692941,19.62252894,13.17658373,NA,NA
2000,14.2,12.5,8.6,12,"MNE"
2001,13.6,12,8.4,12,"MNE"
2002,12.9,11.4,8.2,11,"MNE"
2003,12.2,10.6,7.9,11,"MNE"
2004,11.4,9.9,7.4,10,"MNE"
2005,10.5,9.2,6.9,9,"MNE"
2006,9.7,8.4,6.4,9,"MNE"
2007,8.9,7.7,5.9,8,"MNE"
2008,8.1,7,5.4,8,"MNE"
2009,7.4,6.3,4.9,8,"MNE"
2010,6.7,5.7,4.4,7,"MNE"
2011,6.1,5.1,3.9,7,"MNE"
2012,5.5,4.6,3.5,7,"MNE"
2013,4.9,4.1,3,6,"MNE"
2014,4.4,3.7,2.6,6,"MNE"
2015,4,3.3,2.3,6,"MNE"
2016,3.6,3,1.9,6,"MNE"
2017,3.2,2.6,1.7,6,"MNE"
2018,2.9,2.4,1.4,NA,"MNE"
2019,2.6,2.1,1.3,NA,"MNE"
2000,63.5,48.6,23.7,155,"MNG"
2001,58.5,45.3,22.4,138,"MNG"
2002,53.7,42,21.2,124,"MNG"
2003,49.1,38.9,19.9,114,"MNG"
2004,44.9,35.9,18.7,106,"MNG"
2005,40.9,33.1,17.6,98,"MNG"
2006,37.4,30.5,16.5,91,"MNG"
2007,34.1,28.1,15,85,"MNG"
2008,31.2,25.9,13.6,80,"MNG"
2009,28.6,23.9,12.4,73,"MNG"
2010,26.3,22.1,11.4,66,"MNG"
2011,24.4,20.6,10.8,59,"MNG"
2012,22.8,19.4,10.3,54,"MNG"
2013,21.5,18.3,10,51,"MNG"
2014,20.4,17.4,9.8,49,"MNG"
2015,19.4,16.6,9.6,47,"MNG"
2016,18.5,15.9,9.3,46,"MNG"
2017,17.6,15.1,9,45,"MNG"
2018,16.8,14.4,8.7,NA,"MNG"
2019,16,13.8,8.3,NA,"MNG"
2000,NA,NA,NA,NA,"MNP"
2001,NA,NA,NA,NA,"MNP"
2002,NA,NA,NA,NA,"MNP"
2003,NA,NA,NA,NA,"MNP"
2004,NA,NA,NA,NA,"MNP"
2005,NA,NA,NA,NA,"MNP"
2006,NA,NA,NA,NA,"MNP"
2007,NA,NA,NA,NA,"MNP"
2008,NA,NA,NA,NA,"MNP"
2009,NA,NA,NA,NA,"MNP"
2010,NA,NA,NA,NA,"MNP"
2011,NA,NA,NA,NA,"MNP"
2012,NA,NA,NA,NA,"MNP"
2013,NA,NA,NA,NA,"MNP"
2014,NA,NA,NA,NA,"MNP"
2015,NA,NA,NA,NA,"MNP"
2016,NA,NA,NA,NA,"MNP"
2017,NA,NA,NA,NA,"MNP"
2018,NA,NA,NA,NA,"MNP"
2019,NA,NA,NA,NA,"MNP"
2000,170.4,112.4,46.6,798,"MOZ"
2001,161,106.1,44.5,745,"MOZ"
2002,152.6,100.3,42.6,700,"MOZ"
2003,145,95.3,40.9,657,"MOZ"
2004,138.2,90.8,39.4,615,"MOZ"
2005,132,86.9,38.2,577,"MOZ"
2006,126.2,83.2,37.1,539,"MOZ"
2007,118.8,78,36.1,505,"MOZ"
2008,112.9,75.6,35.3,471,"MOZ"
2009,107.3,72.7,34.6,439,"MOZ"
2010,104.9,72.5,34,412,"MOZ"
2011,100.5,68.8,33.4,389,"MOZ"
2012,96.3,66.4,32.8,371,"MOZ"
2013,92.3,64.7,32.3,356,"MOZ"
2014,88.4,63,31.8,339,"MOZ"
2015,84,61.3,31.3,318,"MOZ"
2016,80.4,59.4,30.7,301,"MOZ"
2017,78,57.5,30.1,289,"MOZ"
2018,75.6,56,29.5,NA,"MOZ"
2019,72.9,54.3,28.9,NA,"MOZ"
2000,112.5,69.1,42.5,834,"MRT"
2001,112.1,68.9,42.1,835,"MRT"
2002,111.5,68.6,41.8,836,"MRT"
2003,110.8,68.3,41.5,836,"MRT"
2004,109.7,67.8,41.3,830,"MRT"
2005,108.1,67,40.9,826,"MRT"
2006,106.1,66.1,40.4,821,"MRT"
2007,103.7,65,39.9,820,"MRT"
2008,101.1,63.8,39.3,819,"MRT"
2009,98.4,62.5,38.6,822,"MRT"
2010,95.6,61.2,37.9,824,"MRT"
2011,93,60,37.2,822,"MRT"
2012,90.5,58.8,36.5,812,"MRT"
2013,87.7,57.5,35.8,805,"MRT"
2014,85.1,56.2,35.2,796,"MRT"
2015,82.7,55,34.6,785,"MRT"
2016,80.1,53.8,33.8,777,"MRT"
2017,77.7,52.6,33.1,766,"MRT"
2018,75.5,51.5,32.4,NA,"MRT"
2019,73,50.2,31.8,NA,"MRT"
2000,18.8,16.6,12.4,59,"MUS"
2001,17.5,15.3,11.3,54,"MUS"
2002,16.6,14.4,10.6,54,"MUS"
2003,16,13.8,10.2,57,"MUS"
2004,15.8,13.5,10.1,54,"MUS"
2005,15.6,13.4,10.2,53,"MUS"
2006,15.5,13.2,10.2,55,"MUS"
2007,15.2,13,10,56,"MUS"
2008,14.9,12.7,9.7,53,"MUS"
2009,14.6,12.5,9.4,59,"MUS"
2010,14.5,12.5,9.3,66,"MUS"
2011,14.6,12.6,9.3,54,"MUS"
2012,14.9,13,9.5,63,"MUS"
2013,15,13.1,9.5,60,"MUS"
2014,14.8,12.9,9.3,70,"MUS"
2015,14.5,12.8,9.1,73,"MUS"
2016,14.5,12.8,9.1,67,"MUS"
2017,14.9,13.2,9.3,61,"MUS"
2018,15.4,13.7,9.7,NA,"MUS"
2019,16,14.3,10.1,NA,"MUS"
2000,174.6,100.5,39.1,749,"MWI"
2001,160.5,92.9,37,735,"MWI"
2002,145.5,84.6,34.8,714,"MWI"
2003,131.6,76.8,32.7,687,"MWI"
2004,119.7,70.1,31,654,"MWI"
2005,110.5,65,29.8,610,"MWI"
2006,104.2,61.6,29.2,566,"MWI"
2007,99.9,59.6,28.9,526,"MWI"
2008,94.5,56.5,28.8,493,"MWI"
2009,89.4,54.5,28.5,466,"MWI"
2010,84.2,52.4,27.9,444,"MWI"
2011,77.6,48.8,27.1,428,"MWI"
2012,70.7,45.6,26,413,"MWI"
2013,63.4,42.2,24.8,396,"MWI"
2014,57.6,39.2,23.7,381,"MWI"
2015,53.3,36.7,22.7,370,"MWI"
2016,49.5,34.6,21.8,358,"MWI"
2017,46.2,32.8,21,349,"MWI"
2018,43.1,31.4,20.3,NA,"MWI"
2019,40.6,30.1,19.7,NA,"MWI"
2000,10.2,8.7,4.8,38,"MYS"
2001,9.4,8.1,4.5,36,"MYS"
2002,8.9,7.6,4.3,34,"MYS"
2003,8.5,7.3,4.1,33,"MYS"
2004,8.3,7.1,4,32,"MYS"
2005,8.2,7,4,31,"MYS"
2006,8.1,7,4,30,"MYS"
2007,8.1,6.9,4,30,"MYS"
2008,8.1,6.9,4.1,29,"MYS"
2009,8.1,6.9,4.1,29,"MYS"
2010,8.1,6.9,4.2,30,"MYS"
2011,8,6.8,4.1,30,"MYS"
2012,8,6.8,4.1,30,"MYS"
2013,8,6.8,4.1,30,"MYS"
2014,8,6.8,4.1,30,"MYS"
2015,8.1,6.9,4.2,30,"MYS"
2016,8.1,7,4.3,29,"MYS"
2017,8.3,7.1,4.4,29,"MYS"
2018,8.4,7.2,4.5,NA,"MYS"
2019,8.6,7.3,4.6,NA,"MYS"
2000,8.3,7,4.6,12,NA
2001,8.2,6.9,4.6,12,NA
2002,8.1,6.8,4.6,13,NA
2003,8,6.8,4.6,13,NA
2004,7.9,6.7,4.5,13,NA
2005,7.8,6.6,4.4,13,NA
2006,7.7,6.5,4.4,14,NA
2007,7.6,6.5,4.3,14,NA
2008,7.5,6.4,4.2,14,NA
2009,7.3,6.2,4.1,14,NA
2010,7.2,6.1,4.1,14,NA
2011,7.1,6,4,15,NA
2012,7,5.9,4,15,NA
2013,6.8,5.9,4,15,NA
2014,6.8,5.8,4,16,NA
2015,6.7,5.7,3.9,17,NA
2016,6.6,5.6,3.8,18,NA
2017,6.5,5.6,3.7,18,NA
2018,6.4,5.5,3.6,NA,NA
2019,6.3,5.4,3.5,NA,NA
2000,75.8,45,23.4,348,"NAM"
2001,75.3,44.2,22.6,352,"NAM"
2002,74.7,43.6,21.8,356,"NAM"
2003,74.4,43.3,21,359,"NAM"
2004,74.4,42.7,20.5,358,"NAM"
2005,70.6,39.4,20,346,"NAM"
2006,65.4,37.3,19.8,328,"NAM"
2007,60.8,37.6,19.9,306,"NAM"
2008,55.1,37.5,20.2,284,"NAM"
2009,51.6,38.5,20.7,276,"NAM"
2010,49.1,36.8,21,266,"NAM"
2011,48.9,36.9,21.3,256,"NAM"
2012,50.5,37.9,21.6,240,"NAM"
2013,49.1,35.8,21.7,231,"NAM"
2014,47.9,34,21.8,223,"NAM"
2015,47.6,33.3,21.7,217,"NAM"
2016,46.3,32.8,21.5,207,"NAM"
2017,44.9,32.2,21.2,195,"NAM"
2018,43.9,31.7,20.8,NA,"NAM"
2019,41.9,30.9,20.5,NA,"NAM"
2000,NA,NA,NA,NA,"NCL"
2001,NA,NA,NA,NA,"NCL"
2002,NA,NA,NA,NA,"NCL"
2003,NA,NA,NA,NA,"NCL"
2004,NA,NA,NA,NA,"NCL"
2005,NA,NA,NA,NA,"NCL"
2006,NA,NA,NA,NA,"NCL"
2007,NA,NA,NA,NA,"NCL"
2008,NA,NA,NA,NA,"NCL"
2009,NA,NA,NA,NA,"NCL"
2010,NA,NA,NA,NA,"NCL"
2011,NA,NA,NA,NA,"NCL"
2012,NA,NA,NA,NA,"NCL"
2013,NA,NA,NA,NA,"NCL"
2014,NA,NA,NA,NA,"NCL"
2015,NA,NA,NA,NA,"NCL"
2016,NA,NA,NA,NA,"NCL"
2017,NA,NA,NA,NA,"NCL"
2018,NA,NA,NA,NA,"NCL"
2019,NA,NA,NA,NA,"NCL"
2000,224.9,97,43,813,"NER"
2001,215.2,93.7,41.6,803,"NER"
2002,204.5,90.1,40.2,795,"NER"
2003,193.1,86.2,38.9,782,"NER"
2004,181.5,82.3,37.7,770,"NER"
2005,170.2,78.5,36.5,755,"NER"
2006,159.3,74.8,35.3,739,"NER"
2007,149,71.3,34.1,725,"NER"
2008,139.3,67.9,32.9,709,"NER"
2009,130.3,64.8,31.8,688,"NER"
2010,121.9,61.9,30.7,663,"NER"
2011,114.5,59.3,29.7,639,"NER"
2012,108.2,57,28.8,616,"NER"
2013,102.7,55,28,594,"NER"
2014,98,53.4,27.4,573,"NER"
2015,93.8,51.8,26.8,555,"NER"
2016,90.1,50.4,26.2,530,"NER"
2017,86.6,49.1,25.7,509,"NER"
2018,83.5,47.9,25.1,NA,"NER"
2019,80.3,46.7,24.6,NA,"NER"
2000,182.9,109.8,46.4,1200,"NGA"
2001,177.3,106.8,45.3,1200,"NGA"
2002,171.5,103.8,44.1,1180,"NGA"
2003,165.9,100.8,43,1170,"NGA"
2004,160.3,97.8,41.9,1130,"NGA"
2005,155,95,40.9,1080,"NGA"
2006,150.1,92.3,40.1,1040,"NGA"
2007,145.6,89.8,39.5,1010,"NGA"
2008,141.7,87.7,39,996,"NGA"
2009,138.3,85.9,38.5,987,"NGA"
2010,135.5,84.3,38.1,978,"NGA"
2011,133.1,83,37.8,972,"NGA"
2012,131.1,81.9,37.6,963,"NGA"
2013,129.4,81,37.5,951,"NGA"
2014,127.9,80.1,37.3,943,"NGA"
2015,126.4,79.3,37.2,931,"NGA"
2016,124.7,78.3,37,925,"NGA"
2017,122.5,77.1,36.7,917,"NGA"
2018,119.9,75.7,36.3,NA,"NGA"
2019,116.9,74,35.9,NA,"NGA"
2000,38.5,31.4,16.8,162,"NIC"
2001,36.5,29.9,16.4,157,"NIC"
2002,34.6,28.5,15.7,151,"NIC"
2003,32.9,27.2,15.2,145,"NIC"
2004,31.3,26,14.7,138,"NIC"
2005,29.9,24.9,14.4,131,"NIC"
2006,28.5,23.9,14.2,124,"NIC"
2007,27.3,22.9,14,121,"NIC"
2008,26.1,22,13.8,116,"NIC"
2009,24.9,21.1,13.6,113,"NIC"
2010,23.9,20.3,13.4,112,"NIC"
2011,22.9,19.5,13.3,110,"NIC"
2012,22,18.7,13.1,108,"NIC"
2013,21.1,18,12.8,105,"NIC"
2014,20.2,17.3,12.4,103,"NIC"
2015,19.4,16.6,11.9,101,"NIC"
2016,18.6,16,11.4,100,"NIC"
2017,17.9,15.4,10.8,98,"NIC"
2018,17.3,14.8,10.3,NA,"NIC"
2019,16.6,14.3,9.8,NA,"NIC"
2000,6.2,5.1,3.8,13,"NLD"
2001,6.1,5,3.8,13,"NLD"
2002,5.9,4.9,3.7,13,"NLD"
2003,5.7,4.8,3.6,12,"NLD"
2004,5.5,4.6,3.6,11,"NLD"
2005,5.3,4.4,3.4,11,"NLD"
2006,5.1,4.3,3.3,9,"NLD"
2007,4.9,4.1,3.2,9,"NLD"
2008,4.7,4,3,8,"NLD"
2009,4.6,3.8,2.9,8,"NLD"
2010,4.4,3.7,2.8,7,"NLD"
2011,4.3,3.6,2.7,7,"NLD"
2012,4.2,3.6,2.7,7,"NLD"
2013,4.1,3.5,2.7,6,"NLD"
2014,4.1,3.5,2.6,6,"NLD"
2015,4,3.4,2.6,6,"NLD"
2016,4,3.4,2.6,6,"NLD"
2017,4,3.5,2.6,5,"NLD"
2018,4.1,3.5,2.6,NA,"NLD"
2019,4.1,3.5,2.7,NA,"NLD"
2000,4.9,3.9,2.7,6,"NOR"
2001,4.7,3.8,2.6,5,"NOR"
2002,4.6,3.7,2.5,5,"NOR"
2003,4.4,3.6,2.4,5,"NOR"
2004,4.2,3.4,2.3,5,"NOR"
2005,4.1,3.3,2.3,5,"NOR"
2006,3.9,3.2,2.2,4,"NOR"
2007,3.7,3,2.1,4,"NOR"
2008,3.6,2.9,2,4,"NOR"
2009,3.4,2.8,1.9,4,"NOR"
2010,3.3,2.7,1.9,4,"NOR"
2011,3.1,2.5,1.8,4,"NOR"
2012,3,2.5,1.8,3,"NOR"
2013,2.9,2.4,1.7,3,"NOR"
2014,2.8,2.3,1.7,3,"NOR"
2015,2.7,2.2,1.6,3,"NOR"
2016,2.6,2.1,1.6,3,"NOR"
2017,2.5,2.1,1.5,2,"NOR"
2018,2.4,2,1.4,NA,"NOR"
2019,2.3,1.9,1.4,NA,"NOR"
2000,79.1,58.7,39.3,553,"NPL"
2001,74.6,55.8,37.8,521,"NPL"
2002,70.4,53.1,36.3,520,"NPL"
2003,66.4,50.6,34.9,470,"NPL"
2004,62.7,48.2,33.5,447,"NPL"
2005,59.4,45.9,32.2,415,"NPL"
2006,56.3,43.8,31,386,"NPL"
2007,53.4,41.9,29.8,361,"NPL"
2008,50.8,40.1,28.7,342,"NPL"
2009,48.3,38.3,27.6,323,"NPL"
2010,45.9,36.6,26.5,305,"NPL"
2011,43.6,35,25.4,285,"NPL"
2012,41.5,33.5,24.3,266,"NPL"
2013,39.4,32,23.3,248,"NPL"
2014,37.4,30.5,22.4,231,"NPL"
2015,35.5,29.2,21.3,236,"NPL"
2016,33.7,27.8,20.2,200,"NPL"
2017,32.1,26.6,19.2,186,"NPL"
2018,30.6,25.5,18.3,NA,"NPL"
2019,29.3,24.5,17.5,NA,"NPL"
2000,42.6,34.3,25.6,NA,"NRU"
2001,41.3,33.3,25.3,NA,"NRU"
2002,40.2,32.6,25.1,NA,"NRU"
2003,39.4,32,25,NA,"NRU"
2004,38.8,31.6,24.9,NA,"NRU"
2005,38.5,31.3,24.7,NA,"NRU"
2006,38.4,31.3,24.7,NA,"NRU"
2007,38.4,31.3,24.7,NA,"NRU"
2008,38.3,31.2,24.6,NA,"NRU"
2009,38,31,24.5,NA,"NRU"
2010,37.5,30.6,24.2,NA,"NRU"
2011,36.9,30.1,23.8,NA,"NRU"
2012,36,29.5,23.3,NA,"NRU"
2013,35.1,28.9,22.7,NA,"NRU"
2014,34.1,28.2,22,NA,"NRU"
2015,33.2,27.4,21.4,NA,"NRU"
2016,32.3,26.7,20.8,NA,"NRU"
2017,31.3,26,20.1,NA,"NRU"
2018,30.4,25.3,19.5,NA,"NRU"
2019,29.5,24.6,18.9,NA,"NRU"
2000,7.4,6.1,3.5,12,"NZL"
2001,7.2,5.9,3.5,11,"NZL"
2002,7,5.8,3.5,12,"NZL"
2003,6.9,5.7,3.4,12,"NZL"
2004,6.7,5.6,3.3,11,"NZL"
2005,6.6,5.5,3.1,11,"NZL"
2006,6.5,5.4,3,11,"NZL"
2007,6.4,5.3,2.9,11,"NZL"
2008,6.3,5.2,3,10,"NZL"
2009,6.2,5.2,3.1,11,"NZL"
2010,6.1,5.1,3.2,11,"NZL"
2011,6,5,3.3,10,"NZL"
2012,5.9,4.9,3.4,10,"NZL"
2013,5.8,4.8,3.3,9,"NZL"
2014,5.7,4.7,3.3,10,"NZL"
2015,5.5,4.6,3.2,10,"NZL"
2016,5.4,4.4,3.1,10,"NZL"
2017,5.2,4.3,2.9,9,"NZL"
2018,5,4.2,2.8,NA,"NZL"
2019,4.9,4.1,2.7,NA,"NZL"
2000,13.69620882,11.38239261,7.061866387,24,NA
2001,13.0909905,10.90228694,6.726067673,24,NA
2002,12.50734076,10.43994817,6.408367735,24,NA
2003,11.96180904,10.0247149,6.099238476,23,NA
2004,11.46884196,9.596303559,5.801773094,22,NA
2005,10.96798534,9.20904937,5.527828736,22,NA
2006,10.51808646,8.868655133,5.280615546,21,NA
2007,10.07806394,8.533711683,5.104748971,21,NA
2008,9.702716066,8.223727212,4.952962228,20,NA
2009,9.360784949,7.914226506,4.817203369,21,NA
2010,9.006054235,7.623421805,4.671708916,20,NA
2011,8.718859639,7.386425025,4.564557763,19,NA
2012,8.438020387,7.164938723,4.465932424,19,NA
2013,8.189277441,6.972863761,4.34396724,18,NA
2014,7.96328899,6.773117269,4.255720693,18,NA
2015,7.748578666,6.578514038,4.174608296,18,NA
2016,7.534091803,6.414243222,4.1320999,18,NA
2017,7.345864481,6.256605577,4.131853777,18,NA
2018,7.126517059,6.088749962,4.074943119,NA,NA
2019,6.927123833,5.916369855,3.972662754,NA,NA
2000,16.5,14.2,7.3,20,"OMN"
2001,15.4,13.3,6.9,20,"OMN"
2002,14.5,12.5,6.5,20,"OMN"
2003,13.8,11.9,6.2,20,"OMN"
2004,13.2,11.4,5.9,19,"OMN"
2005,12.8,11,5.7,19,"OMN"
2006,12.5,10.7,5.6,18,"OMN"
2007,12.2,10.5,5.4,18,"OMN"
2008,12,10.3,5.3,18,"OMN"
2009,11.8,10.2,5.3,18,"OMN"
2010,11.7,10.1,5.2,18,"OMN"
2011,11.6,10,5.2,18,"OMN"
2012,11.4,9.8,5.1,18,"OMN"
2013,11.3,9.7,5,18,"OMN"
2014,11.2,9.7,5,18,"OMN"
2015,11.2,9.6,5,19,"OMN"
2016,11.2,9.6,5,19,"OMN"
2017,11.2,9.6,5,19,"OMN"
2018,11.1,9.6,5,NA,"OMN"
2019,11.1,9.5,4.9,NA,"OMN"
2000,89.55534391,57.85090003,29.79122427,489,NA
2001,88.07702663,56.7816395,29.34210477,483,NA
2002,86.35551213,55.70387848,28.91258456,475,NA
2003,84.55659013,54.61557339,28.49892628,465,NA
2004,82.57463298,53.37138966,28.10448472,447,NA
2005,79.8593535,51.65277602,27.70111364,423,NA
2006,76.41391849,49.74031586,27.29768531,401,NA
2007,73.24488698,48.63688349,26.91184807,382,NA
2008,70.44577798,47.93961377,26.5467476,367,NA
2009,66.92690811,46.45132357,26.21545147,357,NA
2010,63.39472432,44.7863881,25.86430141,347,NA
2011,60.96800014,43.63951966,25.56597437,340,NA
2012,59.0580482,42.79489181,25.26511067,333,NA
2013,57.22755803,41.68330939,24.95580335,326,NA
2014,55.93832711,40.90074305,24.64173628,321,NA
2015,54.30972037,39.8336914,24.31319828,316,NA
2016,52.50539399,38.89770891,23.94018952,310,NA
2017,51.14186903,38.11084172,23.55182408,303,NA
2018,49.64138315,37.06755857,23.15145556,NA,NA
